,Year,Player,Salary,Position,Team
16782,2008,Joaquin Benoit,2250000,Pitcher,Texas Rangers
16783,2008,Eddie Guardado,2000000,Pitcher,Texas Rangers
16784,2008,Marlon Byrd,1800000,Outfielder,Texas Rangers
16785,2008,Gerald Laird,1600000,Catcher,Texas Rangers
16786,2008,Kazuo Fukumori,1400000,Pitcher,Texas Rangers
16787,2008,Jamey Wright,1000000,Pitcher,Texas Rangers
16788,2008,Ramon Vazquez,810000,Third Baseman,Texas Rangers
16789,2008,Adam Melhuse,750000,Catcher,Texas Rangers
16790,2008,Ian Kinsler,700000,Second Baseman,Texas Rangers
16791,2008,C.J. Wilson,417460,Pitcher,Texas Rangers
16792,2008,Brandon McCarthy,404760,Pitcher,Texas Rangers
16793,2008,Josh Hamilton,396830,Outfielder,Texas Rangers
16794,2008,Kason Gabbard,396390,Pitcher,Texas Rangers
16795,2008,Dustin Nippert,395500,Pitcher,Texas Rangers
16796,2008,John Rheinecker,395330,Pitcher,Texas Rangers
16797,2008,Jason Botts,394190,Designated Hitter,Texas Rangers
16798,2008,David Murphy,393000,Outfielder,Texas Rangers
16799,2008,Travis Metcalf,392000,Third Baseman,Texas Rangers
16800,2008,Josh Rupe,392000,Pitcher,Texas Rangers
16801,2008,Luis A. Mendoza,391000,Pitcher,Texas Rangers
16802,2008,Franklyn German,390000,Pitcher,Texas Rangers
16803,2008,Carlos Pena,6000000,First Baseman,Tampa Bay Rays
16804,2008,Carl Crawford,5375000,Outfielder,Tampa Bay Rays
16805,2008,Troy Percival,3897797,Pitcher,Tampa Bay Rays
16806,2008,Scott Kazmir,3785000,Pitcher,Tampa Bay Rays
16807,2008,Dan Wheeler,2875000,Pitcher,Tampa Bay Rays
16808,2008,Cliff Floyd,2750000,Outfielder,Tampa Bay Rays
16809,2008,Akinori Iwamura,2400000,Second Baseman,Tampa Bay Rays
16810,2008,Al Reyes,2300000,Pitcher,Tampa Bay Rays
16811,2008,Rocco Baldelli,2250000,Outfielder,Tampa Bay Rays
16812,2008,Trever Miller,1600000,Pitcher,Tampa Bay Rays
16813,2008,Jonny Gomes,1275000,Designated Hitter,Tampa Bay Rays
16814,2008,Gary Glover,1075000,Pitcher,Tampa Bay Rays
16815,2008,James Shields,1000000,Pitcher,Tampa Bay Rays
16816,2008,Eric Hinske,800000,First Baseman,Tampa Bay Rays
16817,2008,Jason Bartlett,416600,Shortstop,Tampa Bay Rays
16818,2008,Edwin Jackson,412700,Pitcher,Tampa Bay Rays
16819,2008,Dioner Navarro,412500,Catcher,Tampa Bay Rays
16820,2008,Scott Dohmann,412400,Pitcher,Tampa Bay Rays
16821,2008,B.J. Upton,412100,Third Baseman,Tampa Bay Rays
16822,2008,Matt Garza,404600,Pitcher,Tampa Bay Rays
16823,2008,Willy Aybar,401200,Third Baseman,Tampa Bay Rays
16824,2008,Chad Orvella,400700,Pitcher,Tampa Bay Rays
16825,2008,Nathan Haynes,400000,Outfielder,Tampa Bay Rays
16826,2008,Kurt Birkins,397600,Pitcher,Tampa Bay Rays
16827,2008,J.P. Howell,397400,Pitcher,Tampa Bay Rays
16828,2008,Jason Hammel,396300,Pitcher,Tampa Bay Rays
16829,2008,Andy Sonnanstine,395800,Pitcher,Tampa Bay Rays
16830,2008,Ben Zobrist,395800,Shortstop,Tampa Bay Rays
16831,2008,Shawn Riggans,392100,Catcher,Tampa Bay Rays
16832,2008,Elliot Johnson,390000,Second Baseman,Tampa Bay Rays
16833,2008,Adam Dunn,13000000,Outfielder,Cincinnati Reds
16834,2008,Francisco Cordero,8625000,Pitcher,Cincinnati Reds
16835,2008,Ken Griffey Jr.,8282695,Outfielder,Cincinnati Reds
16836,2008,Aaron Harang,6750000,Pitcher,Cincinnati Reds
16837,2008,Alex Luis Gonzalez,4625000,Shortstop,Cincinnati Reds
16838,2008,Bronson Arroyo,4575000,Pitcher,Cincinnati Reds
16839,2008,David Weathers,3300000,Pitcher,Cincinnati Reds
16840,2008,Jeremy Affeldt,3000000,Pitcher,Cincinnati Reds
16841,2008,Ryan Freel,3000000,Outfielder,Cincinnati Reds
16842,2008,Corey Patterson,3000000,Outfielder,Cincinnati Reds
16843,2008,Brandon Phillips,2937500,Second Baseman,Cincinnati Reds
16844,2008,David Ross,2525000,Catcher,Cincinnati Reds
16845,2008,Scott Hatteberg,1850000,First Baseman,Cincinnati Reds
16846,2008,Matt Belisle,1250000,Pitcher,Cincinnati Reds
16847,2008,Juan Castro,975000,Infielder,Cincinnati Reds
16848,2008,Todd Coffey,907500,Pitcher,Cincinnati Reds
16849,2008,Paul Bako,750000,Catcher,Cincinnati Reds
16850,2008,Kent Mercker,600000,Pitcher,Cincinnati Reds
16851,2008,Mike Lincoln,550000,Pitcher,Cincinnati Reds
16852,2008,Edwin Encarnacion,450000,Third Baseman,Cincinnati Reds
16853,2008,Norris Hopper,402500,Outfielder,Cincinnati Reds
16854,2008,Jeff Keppinger,402500,Shortstop,Cincinnati Reds
16855,2008,Josh Fogg,400000,Pitcher,Cincinnati Reds
16856,2008,Jared (Levi) Burton,395000,Pitcher,Cincinnati Reds
16857,2008,Bobby Livingston,392500,Pitcher,Cincinnati Reds
16858,2008,Edison Volquez,392500,Pitcher,Cincinnati Reds
16859,2008,Johnny Cueto,390000,Pitcher,Cincinnati Reds
16860,2008,Joey Votto,390000,First Baseman,Cincinnati Reds
16861,2008,Manny Ramirez,18929923,Outfielder,Boston Red Sox
16862,2008,J.D. Drew,14000000,Outfielder,Boston Red Sox
16863,2008,David Ortiz,13000000,Designated Hitter,Boston Red Sox
16864,2008,Mike Lowell,12500000,Third Baseman,Boston Red Sox
16865,2008,Jason Varitek,10442030,Catcher,Boston Red Sox
16866,2008,Josh Beckett,10166666,Pitcher,Boston Red Sox
16867,2008,Julio Lugo,9250000,Shortstop,Boston Red Sox
16868,2008,Daisuke Matsuzaka,8333333,Pitcher,Boston Red Sox
16869,2008,Curt Schilling,8000000,Pitcher,Boston Red Sox
16870,2008,Coco Crisp,5083333,Outfielder,Boston Red Sox
16871,2008,Tim Wakefield,4000000,Pitcher,Boston Red Sox
16872,2008,Julian Tavarez,3850000,Pitcher,Boston Red Sox
16873,2008,Mike Timlin,3000000,Pitcher,Boston Red Sox
16874,2008,Kevin Youkilis,3000000,First Baseman,Boston Red Sox
16875,2008,Alex Cora,2000000,Infielder,Boston Red Sox
16876,2008,Hideki Okajima,1275000,Pitcher,Boston Red Sox
16877,2008,Javier Lopez,840000,Pitcher,Boston Red Sox
16878,2008,Kyle Snyder,835000,Pitcher,Boston Red Sox
16879,2008,Sean Casey,800000,First Baseman,Boston Red Sox
16880,2008,Jonathan Papelbon,775000,Pitcher,Boston Red Sox
16881,2008,Dustin Pedroia,457000,Second Baseman,Boston Red Sox
16882,2008,Jonathan Lester,421500,Pitcher,Boston Red Sox
16883,2008,Manny Delcarmen,421000,Pitcher,Boston Red Sox
16884,2008,Jacoby Ellsbury,406000,Outfielder,Boston Red Sox
16885,2008,Bryan Corey,405000,Pitcher,Boston Red Sox
16886,2008,David Aardsma,403250,Pitcher,Boston Red Sox
16887,2008,Kevin Cash,400000,Catcher,Boston Red Sox
16888,2008,Clay Buchholz,396000,Pitcher,Boston Red Sox
16889,2008,Todd Helton,16600000,First Baseman,Colorado Rockies
16890,2008,Matt Holliday,9500000,Outfielder,Colorado Rockies
16891,2008,Aaron Cook,5125000,Pitcher,Colorado Rockies
16892,2008,Brian Fuentes,5050000,Pitcher,Colorado Rockies
16893,2008,Garrett Atkins,4387500,Third Baseman,Colorado Rockies
16894,2008,Brad Hawpe,3925000,Outfielder,Colorado Rockies
16895,2008,Luis Vizcaino,3500000,Pitcher,Colorado Rockies
16896,2008,Kip Wells,3100000,Pitcher,Colorado Rockies
16897,2008,Jeff Francis,3000000,Pitcher,Colorado Rockies
16898,2008,Yorvit Torrealba,3000000,Catcher,Colorado Rockies
16899,2008,Matt Herges,2000000,Pitcher,Colorado Rockies
16900,2008,Willy Taveras,1975000,Outfielder,Colorado Rockies
16901,2008,Mark Redman,1000000,Pitcher,Colorado Rockies
16902,2008,Manuel Corpas,775000,Pitcher,Colorado Rockies
16903,2008,Scott Podsednik,750000,Outfielder,Colorado Rockies
16904,2008,Troy Tulowitzkii,750000,Shortstop,Colorado Rockies
16905,2008,Micah Bowie,650000,Pitcher,Colorado Rockies
16906,2008,Clint Barmes,405000,Shortstop,Colorado Rockies
16907,2008,Jeff Baker,403000,Third Baseman,Colorado Rockies
16908,2008,Taylor Buchholz,399000,Pitcher,Colorado Rockies
16909,2008,Jason Hirsh,396000,Pitcher,Colorado Rockies
16910,2008,Chris Iannetta,396000,Catcher,Colorado Rockies
16911,2008,Ryan Spilborghs,396000,Outfielder,Colorado Rockies
16912,2008,Ubaldo Jimenez,392000,Pitcher,Colorado Rockies
16913,2008,Franklin Morales,391000,Pitcher,Colorado Rockies
16914,2008,Jayson Nix,390000,Second Baseman,Colorado Rockies
16915,2008,Jose Guillen,12000000,Outfielder,Kansas City Royals
16916,2008,Gil Meche,11400000,Pitcher,Kansas City Royals
16917,2008,Mark Grudzielanek,4500000,Second Baseman,Kansas City Royals
16918,2008,Ron Mahay,4000000,Pitcher,Kansas City Royals
16919,2008,Brett Tomko,3000000,Pitcher,Kansas City Royals
16920,2008,David DeJesus,2500000,Outfielder,Kansas City Royals
16921,2008,Yasuhiko Yabuta,2500000,Pitcher,Kansas City Royals
16922,2008,Mark Teahen,2337500,Outfielder,Kansas City Royals
16923,2008,John Bale,2200000,Pitcher,Kansas City Royals
16924,2008,John Buck,2200000,Catcher,Kansas City Royals
16925,2008,Miguel Olivo,2050000,Catcher,Kansas City Royals
16926,2008,Zack Greinke,1400000,Pitcher,Kansas City Royals
16927,2008,Jimmy Gobble,1312500,Pitcher,Kansas City Royals
16928,2008,Ross Gload,1300000,First Baseman,Kansas City Royals
16929,2008,Esteban German,1000000,Third Baseman,Kansas City Royals
16930,2008,Luke Hudson,475000,Pitcher,Kansas City Royals
16931,2008,Joey Gathright,427000,Outfielder,Kansas City Royals
16932,2008,Joakim Soria,426500,Pitcher,Kansas City Royals
16933,2008,Brian Bannister,421000,Pitcher,Kansas City Royals
16934,2008,Alex Gordon,406000,Third Baseman,Kansas City Royals
16935,2008,Leo Nunez,405000,Pitcher,Kansas City Royals
16936,2008,Tony (Francisco) Pena Jr.,405000,Shortstop,Kansas City Royals
16937,2008,Billy Butler,399000,First Baseman,Kansas City Royals
16938,2008,Ramon S. Ramirez,397000,Pitcher,Kansas City Royals
16939,2008,Alberto Callaspo,394000,Second Baseman,Kansas City Royals
16940,2008,Matt Tupman,390000,Catcher,Kansas City Royals
16941,2008,Magglio Ordonez,15768174,Outfielder,Detroit Tigers
16942,2008,Gary Sheffield,13326306,Designated Hitter,Detroit Tigers
16943,2008,Ivan Rodriguez,12379883,Catcher,Detroit Tigers
16944,2008,Carlos Guillen,12000000,Shortstop,Detroit Tigers
16945,2008,Miguel Cabrera,11300000,Third Baseman,Detroit Tigers
16946,2008,Edgar Renteria,10000000,Shortstop,Detroit Tigers
16947,2008,Jeremy Bonderman,8500000,Pitcher,Detroit Tigers
16948,2008,Kenny Rogers,8000000,Pitcher,Detroit Tigers
16949,2008,Todd Jones,7000000,Pitcher,Detroit Tigers
16950,2008,Dontrelle Willis,7000000,Pitcher,Detroit Tigers
16951,2008,Jacque Jones,6333333,Outfielder,Detroit Tigers
16952,2008,Brandon Inge,6200000,Third Baseman,Detroit Tigers
16953,2008,Placido Polanco,4600000,Second Baseman,Detroit Tigers
16954,2008,Nate Robertson,4250000,Pitcher,Detroit Tigers
16955,2008,Fernando Rodney,1700000,Pitcher,Detroit Tigers
16956,2008,Marcus Thames,1275000,Outfielder,Detroit Tigers
16957,2008,Justin Verlander,1130000,Pitcher,Detroit Tigers
16958,2008,Curtis Granderson,1000000,Outfielder,Detroit Tigers
16959,2008,Vance Wilson,950000,Catcher,Detroit Tigers
16960,2008,Bobby Seay,780000,Pitcher,Detroit Tigers
16961,2008,Ramon Santiago,575000,Shortstop,Detroit Tigers
16962,2008,Jason Grilli,420000,Pitcher,Detroit Tigers
16963,2008,Joel Zumaya,420000,Pitcher,Detroit Tigers
16964,2008,Zach Miner,410000,Pitcher,Detroit Tigers
16965,2008,Aquilino Lopez,400000,Pitcher,Detroit Tigers
16966,2008,Ryan Raburn,396000,Outfielder,Detroit Tigers
16967,2008,Denny Bautista,395000,Pitcher,Detroit Tigers
16968,2008,Yorman Bazardo,395000,Pitcher,Detroit Tigers
16969,2008,Jordan Tata,391500,Pitcher,Detroit Tigers
16970,2008,Clete Thomas,390000,Outfielder,Detroit Tigers
16971,2008,Justin Morneau,8400000,First Baseman,Minnesota Twins
16972,2008,Joe Mauer,6250000,Catcher,Minnesota Twins
16973,2008,Joe Nathan,6000000,Pitcher,Minnesota Twins
16974,2008,Michael Cuddyer,5916666,Outfielder,Minnesota Twins
16975,2008,Livan Hernandez,5000000,Pitcher,Minnesota Twins
16976,2008,Craig Monroe,3820000,Outfielder,Minnesota Twins
16977,2008,Mike Lamb,3500000,Third Baseman,Minnesota Twins
16978,2008,Adam Everett,2800000,Shortstop,Minnesota Twins
16979,2008,Juan Rincon,2475000,Pitcher,Minnesota Twins
16980,2008,Nick Punto,2400000,Third Baseman,Minnesota Twins
16981,2008,Delmon Young,1440000,Outfielder,Minnesota Twins
16982,2008,Jason Kubel,1300000,Outfielder,Minnesota Twins
16983,2008,Jesse Crain,1050000,Pitcher,Minnesota Twins
16984,2008,Dennys Reyes,1000000,Pitcher,Minnesota Twins
16985,2008,Matt Guerrier,950000,Pitcher,Minnesota Twins
16986,2008,Mike Redmond,950000,Catcher,Minnesota Twins
16987,2008,Pat Neshek,435000,Pitcher,Minnesota Twins
16988,2008,Boof Bonser,432500,Pitcher,Minnesota Twins
16989,2008,Brendan Harris,431100,Shortstop,Minnesota Twins
16990,2008,Scott Baker,422500,Pitcher,Minnesota Twins
16991,2008,Carlos Gomez,395000,Outfielder,Minnesota Twins
16992,2008,Kevin Slowey,395000,Pitcher,Minnesota Twins
16993,2008,Brian Bass,390000,Pitcher,Minnesota Twins
16994,2008,Nick Blackburn,390000,Pitcher,Minnesota Twins
16995,2008,Matt Tolbert,390000,Infielder,Minnesota Twins
16996,2008,Jim Thome,15666666,Designated Hitter,Chicago White Sox
16997,2008,Mark Buehrle,14000000,Pitcher,Chicago White Sox
16998,2008,Paul Konerko,12000000,First Baseman,Chicago White Sox
16999,2008,Javier Vazquez,11500000,Pitcher,Chicago White Sox
17000,2008,Orlando Cabrera,10000000,Shortstop,Chicago White Sox
17001,2008,Jose Contreras,10000000,Pitcher,Chicago White Sox
17002,2008,Jermaine Dye,9500000,Outfielder,Chicago White Sox
17003,2008,A.J. Pierzynski,5850000,Catcher,Chicago White Sox
17004,2008,Joe Crede,5100000,Third Baseman,Chicago White Sox
17005,2008,Octavio Dotel,5000000,Pitcher,Chicago White Sox
17006,2008,Juan Uribe,4500000,Shortstop,Chicago White Sox
17007,2008,Scott Linebrink,4000000,Pitcher,Chicago White Sox
17008,2008,Nick Swisher,3600000,Outfielder,Chicago White Sox
17009,2008,Mike MacDougal,1950000,Pitcher,Chicago White Sox
17010,2008,Toby Hall,1750000,Catcher,Chicago White Sox
17011,2008,Alexei Ramirez,1111666,Shortstop,Chicago White Sox
17012,2008,Pablo Ozuna,1050000,Second Baseman,Chicago White Sox
17013,2008,Matt Thornton,875000,Pitcher,Chicago White Sox
17014,2008,Bobby Jenks,550000,Pitcher,Chicago White Sox
17015,2008,Boone Logan,405000,Pitcher,Chicago White Sox
17016,2008,John Danks,400000,Pitcher,Chicago White Sox
17017,2008,Gavin Floyd,400000,Pitcher,Chicago White Sox
17018,2008,Carlos Quentin,400000,Outfielder,Chicago White Sox
17019,2008,Jerry Owens,397500,Outfielder,Chicago White Sox
17020,2008,Nick Masset,396000,Pitcher,Chicago White Sox
17021,2008,Brian Nikoli Anderson,395000,Outfielder,Chicago White Sox
17022,2008,Danny Richar,392500,Second Baseman,Chicago White Sox
17023,2008,Alex Rodriguez,28000000,Third Baseman,New York Yankees
17024,2008,Jason Giambi,23428571,Designated Hitter,New York Yankees
17025,2008,Derek Jeter,21600000,Shortstop,New York Yankees
17026,2008,Bobby Abreu,16000000,Outfielder,New York Yankees
17027,2008,Andy Pettitte,16000000,Pitcher,New York Yankees
17028,2008,Mariano Rivera,15000000,Pitcher,New York Yankees
17029,2008,Jorge Posada,13100000,Catcher,New York Yankees
17030,2008,Johnny Damon,13000000,Outfielder,New York Yankees
17031,2008,Hideki Matsui,13000000,Outfielder,New York Yankees
17032,2008,Mike Mussina,11071029,Pitcher,New York Yankees
17033,2008,Carl Pavano,11000000,Pitcher,New York Yankees
17034,2008,Kyle Farnsworth,5916666,Pitcher,New York Yankees
17035,2008,Chien-Ming Wang,4000000,Pitcher,New York Yankees
17036,2008,LaTroy Hawkins,3750000,Pitcher,New York Yankees
17037,2008,Robinson Cano,3000000,Second Baseman,New York Yankees
17038,2008,Jose Molina,1875000,Catcher,New York Yankees
17039,2008,Morgan Ensberg,1750000,Third Baseman,New York Yankees
17040,2008,Andrew Brackman,1184788,Pitcher,New York Yankees
17041,2008,Wilson Betemit,1165000,Third Baseman,New York Yankees
17042,2008,Brian Bruney,725000,Pitcher,New York Yankees
17043,2008,Billy Traber,500000,Pitcher,New York Yankees
17044,2008,Melky Cabrera,461200,Outfielder,New York Yankees
17045,2008,Phil Hughes,406350,Pitcher,New York Yankees
17046,2008,Shelley Duncan,398300,Designated Hitter,New York Yankees
17047,2008,Sean Henn,397448,Pitcher,New York Yankees
17048,2008,Ian Kennedy,394275,Pitcher,New York Yankees
17049,2008,Jeffrey Karstens,393300,Pitcher,New York Yankees
17050,2008,Jon Albaladejo,393225,Pitcher,New York Yankees
17051,2008,Ross Ohlendorf,391425,Pitcher,New York Yankees
17052,2008,Joba Chamberlain,390000,Pitcher,New York Yankees
17053,2008,Humberto Sanchez,390000,Pitcher,New York Yankees
17054,2009,Torii Hunter,18000000,Outfielder,Los Angeles Angels
17055,2009,Vladimir Guerrero,15000000,Outfielder,Los Angeles Angels
17056,2009,Gary Matthews,10400000,Outfielder,Los Angeles Angels
17057,2009,Kelvim Escobar,10000000,Pitcher,Los Angeles Angels
17058,2009,John Lackey,10000000,Pitcher,Los Angeles Angels
17059,2009,Brian Fuentes,8500000,Pitcher,Los Angeles Angels
17060,2009,Chone Figgins,5775000,Third Baseman,Los Angeles Angels
17061,2009,Bobby Abreu,5000000,Outfielder,Los Angeles Angels
17062,2009,Scot Shields,5000000,Pitcher,Los Angeles Angels
17063,2009,Justin Speier,4750000,Pitcher,Los Angeles Angels
17064,2009,Ervin Santana,3800000,Pitcher,Los Angeles Angels
17065,2009,Darren Oliver,3665000,Pitcher,Los Angeles Angels
17066,2009,Juan Rivera,3250000,Outfielder,Los Angeles Angels
17067,2009,Mike Napoli,2000000,Catcher,Los Angeles Angels
17068,2009,Maicer Izturis,1600000,Shortstop,Los Angeles Angels
17069,2009,Kendrys Morales,1100000,First Baseman,Los Angeles Angels
17070,2009,Robb Quinlan,1100000,First Baseman,Los Angeles Angels
17071,2009,Joe Saunders,475000,Pitcher,Los Angeles Angels
17072,2009,Howie Kendrick,465000,Second Baseman,Los Angeles Angels
17073,2009,Jered Weaver,465000,Pitcher,Los Angeles Angels
17074,2009,Erick Aybar,460000,Shortstop,Los Angeles Angels
17075,2009,Jeff Mathis,450000,Catcher,Los Angeles Angels
17076,2009,Dustin Moseley,435000,Pitcher,Los Angeles Angels
17077,2009,Jose Arredondo,410000,Pitcher,Los Angeles Angels
17078,2009,Shane Loux,405000,Pitcher,Los Angeles Angels
17079,2009,Jason Bulger,403000,Pitcher,Los Angeles Angels
17080,2009,Kevin Jepsen,401000,Pitcher,Los Angeles Angels
17081,2009,Nick Adenhart,400000,Pitcher,Los Angeles Angels
17082,2009,Carlos Lee,19000000,Outfielder,Houston Astros
17083,2009,Miguel Tejada,14811414,Shortstop,Houston Astros
17084,2009,Lance Berkman,14500000,First Baseman,Houston Astros
17085,2009,Roy Oswalt,14000000,Pitcher,Houston Astros
17086,2009,Jose Valverde,8000000,Pitcher,Houston Astros
17087,2009,Kazuo Matsui,5500000,Second Baseman,Houston Astros
17088,2009,LaTroy Hawkins,3500000,Pitcher,Houston Astros
17089,2009,Wandy Rodriguez,2600000,Pitcher,Houston Astros
17090,2009,Doug Brocail,2500000,Pitcher,Houston Astros
17091,2009,Brian Moehler,2300000,Pitcher,Houston Astros
17092,2009,Mike Hampton,2000000,Pitcher,Houston Astros
17093,2009,Darin Erstad,1750000,Outfielder,Houston Astros
17094,2009,Geoff Geary,1700000,Pitcher,Houston Astros
17095,2009,Brandon Backe,1550000,Pitcher,Houston Astros
17096,2009,Ivan Rodriguez,1500000,Catcher,Houston Astros
17097,2009,Geoff Blum,1250000,Second Baseman,Houston Astros
17098,2009,Tim Byrdak,1000000,Pitcher,Houston Astros
17099,2009,Aaron Boone,750000,First Baseman,Houston Astros
17100,2009,Jason Michaels,750000,Outfielder,Houston Astros
17101,2009,Russ Ortiz,750000,Pitcher,Houston Astros
17102,2009,Humberto Quintero,610000,Catcher,Houston Astros
17103,2009,Jason Smith,500000,Infielder,Houston Astros
17104,2009,Chris Sampson,449000,Pitcher,Houston Astros
17105,2009,Hunter Pence,439000,Outfielder,Houston Astros
17106,2009,Michael Bourn,434500,Outfielder,Houston Astros
17107,2009,Jeff Keppinger,427500,Shortstop,Houston Astros
17108,2009,Wesley Wright,425000,Pitcher,Houston Astros
17109,2009,Matt Holliday,13500000,Outfielder,Oakland Athletics
17110,2009,Eric Chavez,11500000,Third Baseman,Oakland Athletics
17111,2009,Bobby Crosby,5300000,Shortstop,Oakland Athletics
17112,2009,Mark Ellis,5000000,Second Baseman,Oakland Athletics
17113,2009,Orlando Cabrera,4000000,Shortstop,Oakland Athletics
17114,2009,Jason Giambi,4000000,Designated Hitter,Oakland Athletics
17115,2009,Justin Duchscherer,3900000,Pitcher,Oakland Athletics
17116,2009,Russ Springer,3300000,Pitcher,Oakland Athletics
17117,2009,Jack Cust,2800000,Outfielder,Oakland Athletics
17118,2009,Michael Wuertz,1100000,Pitcher,Oakland Athletics
17119,2009,Nomar Garciaparra,1000000,First Baseman,Oakland Athletics
17120,2009,Santiago Casilla,420000,Pitcher,Oakland Athletics
17121,2009,Dallas Braden,410000,Pitcher,Oakland Athletics
17122,2009,Travis Buck,410000,Outfielder,Oakland Athletics
17123,2009,Rajai Davis,410000,Outfielder,Oakland Athletics
17124,2009,Joey Devine,410000,Pitcher,Oakland Athletics
